,title,text,author
2349,还珠格格,皇后不动声色的看过去，只见桌子底下，露出小燕子伏在地上的手指。、。,qiongyao
3500,还珠格格,“什么公不离婆，秤不离舵？你迟早要嫁人的，难道紫薇还跟你一起嫁？”,qiongyao
3976,还珠格格,“好不容易劫狱劫成功了，难道你们还要回去？你们都疯了吗？”柳青喊。,qiongyao
2679,还珠格格,杜老爷这一惊，真是非同小可。拿着纸，双手发抖，眼睛直直的看着乾隆。,qiongyao
750,还珠格格,永琪深深的看着小燕子，对这个，‘民间格格’有说不出来的惊奇和好感。,qiongyao
2058,还珠格格,小燕子欢呼着，乐得忘形一跳，砰然一声，坐在桌上。立即痛得滚下地来。,qiongyao
124,还珠格格,官兵经过两入身边，打量紫薇、金琐数眼，见两人气定神闲，便匆匆而去。,qiongyao
3054,还珠格格,鄂敏抽身，和福伦保护着乾隆，终于退到了安全地带。纪晓岚也奔了过来。,qiongyao
1373,还珠格格,“难道…皇阿玛真的会砍我的头”她不由自主的放低了声音，不相信的间。,qiongyao
1527,还珠格格,“这个经过慢慢再告诉你……”尔康摇了摇手里的信笺：“你都看懂了？”,qiongyao
1787,还珠格格,“格格请起，头要抬头，下巴不能下垂，两只脚不要用力！请再来一遍！”,qiongyao
1724,还珠格格,“小邓子，小卓子！你们好大胆子！好好的一个格格，都被你们带坏了！”,qiongyao
981,还珠格格,这个狂叫的年轻女子，到底是什么来历？他不禁注意的、仔细的看向紫薇。,qiongyao
1639,还珠格格,眼看大家讨论、思考、皱眉、抓头，表情不一而足，小燕子真是好不得意。,qiongyao
1387,还珠格格,“这样吗？我看，我得想个法儿，让你对这宫中规矩，尽快的熟悉起来！”,qiongyao
2738,还珠格格,小燕子睁大眼睛看了紫薇好一会儿，坐起身子来，又“砰”的倒回床上去。,qiongyao
1001,还珠格格,“福晋，夏紫薇何德何能，有劳福晋亲自照顾，紫薇在这儿给您磕头了！”,qiongyao
64,还珠格格,“什么？你混进来要做什么……”梁大人大惊，这才真的注意起紫薇来。。,qiongyao
2695,还珠格格,“你就这么热心，要帮我拉红线啊？你有没有想过，我心里可能有人了？”,qiongyao
202,还珠格格,“你还有得说？我们是让人家心甘情原拿出来，你算什么？”小燕子大喊。,qiongyao
1926,还珠格格,“反正……迟早是会给皇阿玛杀掉的，吃药也是白吃！早点死了早超生！”,qiongyao
952,还珠格格,尔康、尔泰骑着大马。不断巡视过来，严密的保护着皇上和“还珠格格”。,qiongyao
2608,还珠格格,“我看，这是个是非之地，少爷，我们是不是退后比较好！”尔泰问永填。,qiongyao
3853,还珠格格,“乾隆真的不知道，紫薇、小燕子、金琐已经陷进惨不忍睹的状况里去了。,qiongyao
1239,还珠格格,“傻孩子，从今以后，你是朕心爱的还珠格格，朕也舍不得让你离开呀！”,qiongyao
3078,还珠格格,这时，尔康浑身浴血，手臂带伤，提着太医，几乎是脚不沾尘的飞窜而至。,qiongyao
1786,还珠格格,“格格请起，身子要坐得端正，两只脚要收到椅子下面去！请再来一遍！”,qiongyao
3111,还珠格格,小燕子、乾隆、尔康、尔泰、永琪、福伦全部围在床前，紧张的看着太医。,qiongyao
103,还珠格格,官兵经过两入身边，打量紫薇、金琐数眼，见两人气定神闲，便匆匆而去。,qiongyao
249,还珠格格,“你说什么？你不是偷偷带着丫头溜出来玩，玩腻了就要回家的大小姐？”,qiongyao
1606,还珠格格,“我先来！”便看看小燕子，又看看尔泰，朗声念：“四四方方一座楼！”,qiongyao
427,还珠格格,金琐早已连滚带爬的过来了。听到小燕子这样郑重的话，感动得一塌糊涂。,qiongyao
207,还珠格格,紫薇尚未接到包袱，小燕子已飞掠过去，稳稳的托住包袱，笑嘻嘻的一站。,qiongyao
1934,还珠格格,“别哭呀！你这是怎么了？疼吗？很疼吗?”乾隆急得不知道该怎么办了。,qiongyao
2691,还珠格格,“我是好意啊！你还不领情？那么漂亮的小姐。娶回去多好！”小燕子说。,qiongyao
3464,还珠格格,紫薇、小燕子、金琐、乾隆、尔泰、永琪和众人看得目不暇接，惊呼不断。,qiongyao
3378,还珠格格,“这个还珠格格，怎么趴着出来，跪着说话？比大家都短一截，像话吗？”,qiongyao
3892,还珠格格,紫薇等三人，挣扎着站起身来，这时才知道永琪等人是来劫狱，惊愕互看。,qiongyao
1659,还珠格格,“有事吗？阿玛去拜访傅六叔了，还没回家；尔泰进宫了，也还没回来！”,qiongyao
439,还珠格格,“尔泰，谢谢帮忙！今天‘鹿死谁手’，就见分晓了！承让承让！哈哈！”,qiongyao
462,还珠格格,福伦情急，一脚踢向小燕子，小燕子滚了出去，伤上加伤，嘴角溢出血来。,qiongyao
2821,还珠格格,“记住几句话：‘君当如磐石，妾当如蒲草，蒲草韧如丝，磐石无转移！”,qiongyao
1770,还珠格格,小燕子甩着帕子，气冲冲迈着大步向前走，帕子摔得太用力，飞到窗外去了。,qiongyao
50,还珠格格,婚礼真是盛大非凡。她们两个，顺利的跟着成群的贺客们，进了梁府的大门。,qiongyao
90,还珠格格,“反了反了！天了脚下居然有这样荒唐的事……追贼呀！大家给我追呀………,qiongyao
1773,还珠格格,小燕子第二件学的是“磕头”。和“走路”一样，磕来磕去，磕个没完没了。,qiongyao
3670,还珠格格,“皇后娘娘，您让皇上自己定夺吧！毕竟，皇上的事，只有他自己最清楚！”,qiongyao
354,还珠格格,“大啊！我居然和一个格格、拜了把子！天啊紫薇慌忙奔过去，蒙住她的嘴。,qiongyao
2273,还珠格格,“你去饭馆做过工？去戏班子里卖过艺？怎么以前没说过？什么时候的事？”,qiongyao
2816,还珠格格,乾隆不安的蠕动着身子，紫蔽忙碌的手，不住拭去他额上的汗，不住换帕子。,qiongyao
1794,还珠格格,“干嘛？规矩已经教完了，我现在在吃饭呀！难道你连饭也不让我好好吃？”,qiongyao
2831,还珠格格,“你怎么会知道这首诗？”转念一想，明白了：“哦，是小燕子告诉你的！”,qiongyao
2916,还珠格格,“算了，先到我马背上来，我们到了前面一站，我再来安排你怎么去北京！”,qiongyao
1829,还珠格格,小燕子呜呜咽咽，泪珠纷纷滚落，吓得魂飞魄散，拼命点头，却说不出话来。,qiongyao
2532,还珠格格,没多久，五个人回来了，大家手里捧着锅碗瓢盆，青菜鸡鸭，居然满载而归。,qiongyao
3839,还珠格格,“皇上……请答应我，将来，无论小燕子做错什么，您饶她不死！”紫薇说。,qiongyao
1925,还珠格格,“什么叫不想吃？药也由得你想吃才吃，不想吃就不吃吗?”乾隆生气的说。,qiongyao
531,还珠格格,“回皇后，脉象已经平稳，没有生命危险。”一个仙人急忙趋前，躬身说道。,qiongyao
1811,还珠格格,“皇上吉祥！皇后娘娘吉祥！令妃娘娘吉祥！五阿哥吉祥！福二爷吉祥………,qiongyao
435,还珠格格,“这只鹿已经被我们追得筋疲力尽了！五阿哥，对不起，我要抢先一步了。”,qiongyao
2385,还珠格格,尔康、尔泰、永淇都紧张起来，全部捏了一把冷汗，提心吊胆的悄看小燕子。,qiongyao
1617,还珠格格,“十五月儿圆又圆，初七初八少半边，满天星星乱糟糟，乌云一遮静悄悄！”,qiongyao
2900,还珠格格,“不是不是！我不是要买你，只是要帮你！你快去葬你爹吧！”永琪挥挥手。,qiongyao
1948,还珠格格,“我可以不学规矩了?乾隆因小燕子眼睛这“一亮”，心里也跟着“一亮”。,qiongyao
3112,还珠格格,“我需要一个人帮忙，抱住她的头，压住她的上身，免得拔刀时身子会动！”,qiongyao
3886,还珠格格,“我是五阿哥，今天亲眼目睹你们动用私刑，好大的狗胆！我要你们偿命！”,qiongyao
2237,还珠格格,“小燕子，永琪！回来了？要不要烫一壶酒，弄点小菜，咱们大家喝两杯？”,qiongyao
539,窗外,“她在家？”“嗯。”叶小蓁挽住了江雁容：“我们走走，我有话和你谈。”,qiongyao
353,窗外,“还有多久上课？”“四十分钟。”程心雯看看手表。这是中午休息的时间。,qiongyao
401,还珠格格,“天啊！我一定做不到！那是不可能的！我的脚已经快要断了！”金琐喊着。,qiongyao
1182,还珠格格,小燕子又等了一会儿，见四下无人，便站起身于，走到墙边，仰头看着宫墙。,qiongyao
3046,还珠格格,同时，鄂敏、傅恒、福伦都大喊着飞扑过来救人。和那老头老大婆大打出手。,qiongyao
3129,还珠格格,“紫薇丫头，只是痛一下，你不会有事，朕不许你有事！不要怕，知道吗？”,qiongyao
2503,还珠格格,“是！我明白了！原来她也有‘怕’，我只怕她‘不怕’！”纪晓岚笑着说。,qiongyao
629,还珠格格,“你……你……你是皇上，可你……这么关心我！我……我会幸福得死掉！”,qiongyao
1226,还珠格格,乾隆误会这样的眼光，是一种“默认”，心中立即充满了柔软、酸楚和难过。,qiongyao
2123,还珠格格,“我知道错了，错了嘛！可我现在怎么办嘛？”小燕子脸色凄楚，痛苦的喊。,qiongyao
3224,还珠格格,“臣以为，最美丽的女人，是一本吸引你一直看下去，却永远读不完的书！”,qiongyao
322,还珠格格,“雨后荷花承恩露，满城春色映朝阳；大明湖上风光好，泰岳峰高圣泽长。”,qiongyao
1516,还珠格格,第一张画，画着一只小鸟儿，胸口插着一支箭，倒在地上，周围围着一些人。,qiongyao
3633,还珠格格,尔康再也看不下去，闪身切进两人中间，伸手握住鞭子，鞭子立刻动弹不得。,qiongyao
3159,还珠格格,“是，你让朕担心了，担心极了，担心得不得了！现在怎样，坦白告诉朕！”,qiongyao
1686,还珠格格,“所有留你的理由，你都不要管了！如果……我说，为了我，请你留下呢？”,qiongyao
658,还珠格格,小燕子惊怔着。现在有嘴，可以解释了。无奈身子还在云端里，没有下地呢！,qiongyao
2759,还珠格格,“你过来，女儿家，身子单薄，不比男人，淋点雨没有关系！过来！过来！”,qiongyao
3041,还珠格格,变生仓卒，小燕子等人远水救不了近火，近处的鄂敏、傅恒、福伦等人大惊。,qiongyao
3787,还珠格格,“什么‘路宰’、不‘路宰”！这个王八蛋早就该宰了！”小燕子恨恨的说。,qiongyao
2728,还珠格格,我跟你说实话，在今晚以前，我真的把他看成‘兄弟’！”小燕子坦白的说。,qiongyao
4256,还珠格格,“真的不是故意的！”塞娅着急的喊，就去拉尔泰的腿：“看看能不能动？”,qiongyao
2390,还珠格格,故事编不出来，谎话说不出来，就算有‘对策’，现在也变成‘错策’了！”,qiongyao
2537,还珠格格,“没关系，有鸡有鸭，已经可以了！给皇上换换口味，也不错！”紫薇笑笑。,qiongyao
933,还珠格格,紫薇瞪着小燕子，整个人都吓傻了。不不！这不可能！小燕子不会这样对我！,qiongyao
3206,还珠格格,“太医马上要给你送药来，我不能停留了！答应我，好好吃药，好好休息！”,qiongyao
2784,还珠格格,“去吧！去吧！别把我当成老弱残兵，那我可受不了！别罗嗦了！”乾隆说。,qiongyao
1005,还珠格格,“小姐，赶快把这个药喝了，福晋特别关照给你熬的，大夫说，一定要喝！”,qiongyao
771,窗外,“化妆太浓了吧？”“要这样，”周雅安说：“等会儿披上面纱就嫌淡了！”,qiongyao
724,还珠格格,“你不用懊恼了！亏得你那一箭，才让我和皇上见了面，我谢你还来不及呢！”,qiongyao
3019,还珠格格,小燕子在人群中挤来挤去，兴高采烈的东张西望，永琪紧紧张张的跟在她身边。,qiongyao
817,还珠格格,小燕子吓了一大跳，这才觉得问题来了，她看看皇后，又看看乾隆，有些慌了。,qiongyao
170,还珠格格,那个名叫柳红的姑娘，就眼眶里蓄满了泪水，捧着一只钱钵向围观的群众走去。,qiongyao
970,还珠格格,官兵怒吼，拦着老百姓，人群挤来挤去，要看热闹，场面完全失控，一片混乱。,qiongyao
2793,还珠格格,“还好，紫蔽想得周到，带了您最爱喝的茶叶！来，您喝喝看，会不会太烫？”,qiongyao
1679,还珠格格,但是，它毕竟不是我的家，我住在这儿，心里一直不踏实，你还是让我走吧！”,qiongyao
1656,还珠格格,同一时间，紫薇已经下定决心，让小燕子的格格当到底，她要彻底“退出”了。,qiongyao
744,还珠格格,“还要和咱们一起上书房，皇阿玛能诗能文，对子女的要求也高！”永淇再说。,qiongyao
1636,还珠格格,“好，听着啊！‘山羊上山，山碰山羊角，咩！’”最后一声羊叫，惟妙惟肖。,qiongyao
3066,还珠格格,“紫薇！紫薇丫头！看着我，别晕过去，保持清醒！跟我说说话！听到没有！”,qiongyao
1543,还珠格格,“福伦有幸，能让一位真格格住在我家，有什么不周到的地方，你一定要说！”,qiongyao
336,还珠格格,“岂有此理！这痴心女子负心汉，是永远不变的故事！你外公怎么不找他呢？”,qiongyao
1143,还珠格格,当天夜里，小燕子梦到紫薇。她腾云驾雾般走向小燕子，眼中带笑，嘴角含愁。,qiongyao
3361,还珠格格,“哈哈！西藏土司路远迢迢来到北京，让朕太高兴了！请进宫去，国宴恃候！”,qiongyao
4182,还珠格格,“皇后！你这是何苦？你这样折磨你自己，真正心痛的，只有你的容嬷嬷啊！”,qiongyao
84,还珠格格,“恶人偏有恶人磨！”紫薇笑了。心想，这个女飞贼，还不一定是“恶人”呢！,qiongyao
2762,还珠格格,纪晓岚和福伦，见到乾隆如此，急忙用另一把伞遮着紫蔽，让自己浴在大雨里。,qiongyao
3258,还珠格格,乾隆眉头一皱，本来就觉得小燕子和永琪之间，有些怪异，现在的感觉更强了。,qiongyao
490,还珠格格,那一天，乾隆来到小燕子床前，小燕子正发着热，额上冒着汗，嘴里念念有词。,qiongyao
198,还珠格格,歹徒那里是这三人的对手，被打得七零八落。几下子，就被小燕子抓住了衣领。,qiongyao
661,还珠格格,小燕子怔忡着，眼睛睁得大大的。不行不行，这样太对不起紫薇了！不行不行！,qiongyao
29,还珠格格,“难道梁大人，只管自己儿子的婚事，不管百姓的死活吗？”紫薇伸长脖子喊。,qiongyao
199,还珠格格续集,太后生气了。小邓子连忙尖声警告明月彩霞：“老佛爷驾到！皇后娘娘驾到！”,qiongyao
2556,还珠格格,“好名字！好名字！又好吃，又好听！好一个‘红嘴绿鹦哥’！”纪晓岚欢呼。,qiongyao
3896,还珠格格,“女侠饶命！女王饶命！格格饶命！女菩萨饶命……”一面喊，一面满室奔逃。,qiongyao
2115,还珠格格,“我不要，你给小姐好了！”金琐面无表情的说，对小燕子，她有一肚子的气。,qiongyao
1906,还珠格格,乾隆一语不发，轻柔的把小燕子放上了床，知道她不能仰卧，细心的将她翻转。,qiongyao
3988,还珠格格,福伦、傅恒、鄂敏带着马队，才追到城门口，就遇到了率众归来的尔康和尔泰。,qiongyao
593,还珠格格,当紫薇心痛神伤，六神无主的时刻，小燕子正熟睡在令妃那金碧辉煌的寝宫里。,qiongyao
2600,还珠格格,“嗯，抛绣球招亲，这玩意我也没看过！大家看热闹去！”乾隆兴致高昂。””,qiongyao
2838,还珠格格,“我和小燕子是缘分，是知己，是姐妹！大概从上辈子开始，就已经认识了！”,qiongyao
3729,还珠格格,“皇上？我劝你免了吧！进了这种地方，就等死吧！一辈子都见不着皇上了！”,qiongyao
705,还珠格格,令妃站稳了，将小燕子的胳臂紧紧的一握。脸色有些苍白，眼睛死死的盯着她。,qiongyao
2889,还珠格格,“我们走吧！这样一路打打闹闹，恐怕太招摇了！小燕子，你也得收敛一点！”,qiongyao
2469,还珠格格,“就是！就是！你们赶快教教我，搞不好皇上也要我交一篇文章，那就惨了！”,qiongyao
2089,还珠格格,小燕子呆了呆，看着紫薇，见紫薇神情恍惚，泪不可止，更加强烈的自责起来。,qiongyao
1164,还珠格格,小卓子和小邓子一面应着“喳”，一面屁滚尿流般弯腰冲进房，兀自睡意朦胧。,qiongyao
522,还珠格格,“怎么有个‘皇后’来了？难道这儿不是‘天堂’？这个‘皇后’好神气……”,qiongyao
3233,还珠格格,“好好好！我们相信你，你不要跳！不要转圈子了，当心头晕！”尔康急忙说。,qiongyao
2020,还珠格格,“你慢一点呀，身上有伤，自己不知道吗？坐，也得轻轻坐下去呀！”永琪喊。,qiongyao
4029,还珠格格,“皇上！你忘了当初答应过我，不论小燕子做错什么，饶她不死！君无戏言！”,qiongyao
3795,还珠格格,好几个狱卒，身手不凡，迅速的抓住了小燕子，把她的头抵在地下，紧紧压着。,qiongyao
2513,还珠格格,“我真是心里打鼓，上上下下，乱七八糟，不知道是该喜还是该愁？”尔康接口。,qiongyao
591,还珠格格,“我好懊恼啊！失去小燕子，失去信物，又无法见到我爹，我到底要怎么办呢？”,qiongyao
308,窗外,江雁容的内心在斗争着，理智叫她回答父亲的叫喊，天生的倔强却封闭了她的嘴。,qiongyao
31,还珠格格,“那儿跑来的刁民，居然敢拦住本官的轿子，还口出狂言，是活得不耐烦了吗？”,qiongyao
3834,还珠格格,“皇阿玛！我跟你说实话吧！我根本不是‘格格’，你就放了我吧！”小燕子说。,qiongyao
3835,还珠格格,“我爹，在很久很久以前，为了前程，就离开了我娘，一去没消息了！”紫薇说。,qiongyao
3860,还珠格格,一阵脚步杂沓，梁大人带着一队官兵，走了进来。梁大人坐定，惊堂木猛的一拍。,qiongyao
2182,还珠格格,“怎么了？你们个个脸色惨白，浑身发抖？是不是格格病得很厉害？怎么不报？”,qiongyao
2712,还珠格格,“可是…可是……”她张口结舌：“为什么？你把我弄糊涂了！你说的是我吗？”,qiongyao
213,还珠格格,“你不知道，这些可是我们小姐的命，此任何金银财宝都重要！”金琐慌忙解释。,qiongyao
1003,还珠格格,“不敢当！姑娘既然到了我们府里，就是咱们家的贵客，好好养伤，不要客气！”,qiongyao
3197,还珠格格,“无论如何，要等你身体好了才能说！万一皇阿玛大发脾气，你才有力气帮我！”,qiongyao
185,还珠格格,经过小燕子的起哄，紫薇的慷慨，群众也都感动了，纷纷解囊，钱钵里渐渐装满。,qiongyao
740,还珠格格,“不错！我听皇阿玛说，要用三个月的时间，让你把这些亲属关系，弄弄清楚！”,qiongyao
745,还珠格格,小燕子越听越怕，眼睛越睁越大。听到这儿，不禁把酒杯往桌上一放，脱口说道。,qiongyao
3182,还珠格格,“好！朕去休息，让你也能休息，不过，在朕去休息以前，有几句话要跟你说！”,qiongyao
1737,还珠格格,“朕知道什么叫‘恃宠而骄’，什么叫“爱之，适以害之’！不能再纵容你了！”,qiongyao
1227,还珠格格续集,“把绷带拆开看看……又流血了！怎么办？我去拿白玉止血散……”她转身要跑。,qiongyao
2059,还珠格格,“哎哟！’’永琪和尔泰面面相觑。又是心痛，又是好笑，又是担忧，又是紧张。,qiongyao
2823,还珠格格,乾隆陡然坐起身子！”接触到紫蔽惊怔的双眸。迷糊中，紫蔽和雨荷，叠而为一。,qiongyao
1492,还珠格格,“现在已经完全没有怀疑了，因为小燕子对五阿哥和尔泰两个，把什么都招了！”,qiongyao
255,还珠格格,紫薇和小燕子，彼此深深互视，都有“同是天涯沦落人，相逢何必曾相识”之感。,qiongyao
524,还珠格格,在她身后，还跟着一个更加严肃的老太婆。眼光和皇后一样，冷得像冰，利得像箭。,qiongyao
356,窗外,“你已经决定考乙组，不考生物，你大可不必这样研究生物上的问题。”程心雯说。,qiongyao
1070,还珠格格,“已经知道了真相，还让那个假格格继续风光吗？我觉得，应该把真相禀告皇上！”,qiongyao
1012,窗外,“好嘛！知道你老兄家有娇妻，你是一下班就归心似箭，可见女人的魔力大矣哉！”,qiongyao
1590,还珠格格,“我还真不放心！如果你最后会丢脑袋，还不如当初一箭射死你，免得牵肠挂肚！”,qiongyao
307,还珠格格,“我也是壬戌年生的！我的生日是八月初二，那么，我们谁是姐姐，谁是妹妹呢？”,qiongyao
449,窗外,“江雁容，你不能再到康南那里去了，情况很糟，似乎没有人会同情你们的恋爱。”,qiongyao
1184,还珠格格,“每天吃啊吃！吃得这么胖，弄得我轻功都不灵了！墙又那么高！幸好我有准备！”,qiongyao
1913,还珠格格,“这样蒙着头，怎么透气？”乾隆命令的喊：“拉开！””“不能透气就算了……”,qiongyao
1038,窗外,李立维仍然木立着。半天，才在床沿上坐下来，他的脸痛苦的扭曲着，像是患牙痛。,qiongyao
632,窗外,“你相信我会这样说？我只说过我自知没资格娶你，我说过我并没有要占有你……”,qiongyao
2993,还珠格格,“我先给你止血！还好胡太医跟来了，回去之后。就说你练骑马，摔了！知道吗？”,qiongyao
1983,还珠格格,乾隆对雨荷只是逢场作戏，事情过了就“风过水无痕”了。自己的举例，实在该打！,qiongyao
785,还珠格格,我一定一定不能被你逮住！她咽了一口口水，看着乾隆：一“是！皇阿玛尽管问！”,qiongyao
983,窗外,“勉强吃一点，好吗？要不然你会饿坏。”他依然好言好语的说，一面伸手去拉她。,qiongyao
408,还珠格格,“你争点气好不好？努力呀，爬啊！爬个山都不敢爬，还找什么爹？”小燕子大叫。,qiongyao
3087,还珠格格,“我答应过金琐，不让你少一根头发，现在，你居然中了一刀，我要怎么办啊……”,qiongyao
598,窗外,“哦，妈妈，”江雁容温柔的笑笑，微微带着几分腼腆：“我真抱歉会做这种傻事！”,qiongyao
699,窗外,“不！妈妈！不！”江雁容哀求的抓住母亲的袖子，泪水盈眶。“不要这样，妈妈！”,qiongyao
215,窗外,“爸，像不像？”江仰止看了看，笑笑说：“顽皮！”但声音里却充满了纵容和赞美。,qiongyao
3271,还珠格格,小燕子得意，把毽子一丢，飞身一踢，毽子落到孩子中。孩子接着毽子，笑着跑走了。,qiongyao
4073,还珠格格,“皇上，您的心那么高高在上，习惯了众星捧月，竟不习惯人间最平凡的亲情了吗？”,qiongyao
1879,还珠格格,乾隆震动了，真的，是个女儿呢，怎么也用板子？他心中实在后悔，嘴里却不愿承认。,qiongyao
2254,还珠格格,“永琪！你住口”乾隆厉声喊：“现在不是在书房，你把唬弄纪师傅那一套收起来！”,qiongyao
3352,还珠格格,“好好看啊！你看那些戴面具的人，跳那么奇怪的舞！那个西藏土司，长得好威武！”,qiongyao
963,窗外,“你的意思，”李立维冷冷的说：“是嫌我不解风情，没有罗曼蒂克的气氛，是吗？”,qiongyao
2288,还珠格格,“你们费尽心机，好不容易蒙混出宫，居然那儿都没去，只是去福伦家里坐了一坐？”,qiongyao
1890,还珠格格,“也难怪她，发着高烧，人都气糊涂了，烧糊涂“怎么会发高烧呢?乾隆越听越惊了。,qiongyao
901,还珠格格,“皇阿玛不用操心，皇后娘娘也不用着急，我一定尽快学会规矩，不让皇阿玛丢脸。”,qiongyao
557,还珠格格,一阵笃笃笃的脚步声，终于，那个威严的皇后，带着威严的容嬷嬷，威风十足的走了。,qiongyao
450,窗外,“这份爱情是有罪的吗？为什么我不能爱他？为什么他不能爱我？”江雁容苦闷的说。,qiongyao
34,窗外,“好吧，你别拉，算我怕了你！”江雁容整了整衣服，问周雅安：“要不要一起去？”,qiongyao
526,窗外,“你不要这样伤心，”程心雯急急的说：“你想想，考大学又不是你一生唯一的事！”,qiongyao
2441,还珠格格,“怎样的两句话？怎么朕跟虫子有关系呢？”乾隆听不懂。事实上，没有一个人听懂。,qiongyao
233,还珠格格,“骗人就不对。”～“那你们主仆两个，一天到晚穿着男装到处晃，不是在骗人吗？”,qiongyao
1818,还珠格格,永琪和尔泰，再也不敢求情，急死了。眼睁睁看着板子噼哩叭啦，打上小燕子的屁股。,qiongyao
248,窗外,“我就是要画你，你不让我画我就不许你收拾！”江麟靠在书架上，有点儿老羞成怒。,qiongyao
4297,还珠格格,“谁说的？”小燕子不服输的嚷着：“北京的马是特等的好！比你们西藏马强多了！”,qiongyao
3456,还珠格格,尔康话未说完，塞娅一声娇叱，怀中抽出一条金色的鞭子，闪电般的对尔康脸上抽去。,qiongyao
440,还珠格格,尔康一笑，对尔泰很有默契的看了一眼，什么有熊？不能抢五阿哥的风采，才是真的。,qiongyao
231,窗外,“一个奇异的女孩子。”康南每看到她就这样想，奇异在那里，他也说不出所以然来。,qiongyao
845,还珠格格,小燕子知道过关了，好生得意。睁着黑白分明的大眼睛，忍不住胜利的扫了皇后一眼。,qiongyao
2946,还珠格格,“你是一个蛮不讲理、没有原则、没有感觉、没有思想的女人，算我白白认识了你！”,qiongyao
2227,还珠格格,“你记在心上就好了，别提什么大恩大德了！”永琪眼光停在她脸上，话中有话的说。,qiongyao
1722,还珠格格,“皇阿玛！你不要骂他们，是我逼着他们给我找来的，闲着也是闲着，打发时间嘛！”,qiongyao
3119,还珠格格,“你不要顾虑了，赶快救人要紧！”就看众人：“你们退下吧！小燕子，你也出去！”,qiongyao
2893,还珠格格,“等一下！我们只顾得打架，把她给疏忽了！”就停步，看着采莲：“你爹在哪儿？”,qiongyao
2002,还珠格格,永琪这句话一出口，小燕子想到“按下来上药”的情景，苍白的脸颊竟漾出一片红晕。,qiongyao
3817,还珠格格,“姓梁的，你给我记着，我会跟你算帐的！你小心，我会在你身上刺它一百个洞……”,qiongyao
4298,还珠格格,“算了算了！”塞娅大笑：“你就是尔泰说的，那个牛看到了草，还‘大眼不馋’！”,qiongyao
3923,还珠格格,“皇上！五阿哥和福家兄弟，带了武林高手去宗人府劫狱，把三个女犯全部救走了！”,qiongyao
393,还珠格格,“小燕子，我们还要走多久？”紫薇往上看看，见峭壁高不可攀，胆战心惊，问小燕子。,qiongyao
377,还珠格格,“且看今日围场，是谁家天下？”永琪豪气干云的喊，语气已经充满“王子”的口吻了。,qiongyao
4318,还珠格格,“不得了！一个小燕子常常来个‘鸡同鸭讲’，也就算了，现在，又加了一个西藏人！”,qiongyao
3587,还珠格格,“这个塞娅公主，和咱们的还珠格格，有点儿异曲同工呢，将来，一定会成为好朋友！”,qiongyao
2339,还珠格格,四人面面相觑，全部大惊失色。小燕子四面一看，逃都没地方逃，只好往书桌下面一钻。,qiongyao
2403,还珠格格,小燕子一吓，立刻“砰”的一声跪了下去。不巧膝盖又撞在龙椅上，当场痛得瞅牙咧嘴。,qiongyao
491,还珠格格,“疼……好疼…扇子，画卷……别抢我的扇子……东西在，我在。东西丢了，我死……”,qiongyao
583,还珠格格,“你好像还在怪小燕子？她现在是生是死都不知道，你担心的，居然是那些身外之物？”,qiongyao
2924,还珠格格,“少爷，我看你就把人家带着吧！最起码，在路上骑个马，有人说说笑笑，也解个闷！”,qiongyao
3237,还珠格格,小燕子表演得十分精彩，孩子们看得目瞪口呆。个个的脑袋，都跟着那个毽子忽上忽下。,qiongyao
627,还珠格格,“嗯，还不错，烧已经退了。肚子饿不饿？想不想吃点东西？朕叫他们给你准备去……”,qiongyao
1755,还珠格格,“唉！什么‘格格’‘奴婢”的搞了一大堆，像绕口令似的，反正，我赖不掉就对了！”,qiongyao
3168,还珠格格,“反正有我这个‘千岁千千岁’陪着你！你怕什么？咱们上面，还有万岁万万岁，呢！”,qiongyao
1865,还珠格格,“小姐，你也可以写信给她呀！她能画画给你，你也可以画画给她！请五阿哥送进去！”,qiongyao
2319,还珠格格,四人面面相觑，全部大惊失色。小燕子四面一看，逃都没地方逃，只好往书桌下面一钻。,qiongyao
1055,窗外,“哟，是李先生呀，今天早上才走怎么又来了？你不是脸嫩得紧吗？要不要亲亲我呀？”,qiongyao
3780,还珠格格,“吹！三个大胆妖女，你们从哪里来？冒充格格，是不是为了想刺杀皇上？从实招来！”,qiongyao
2659,还珠格格,“什么……什么欺君大罪？那里……那里有‘君’？我爱抛几次绣球，就抛几次绣球！”,qiongyao
407,还珠格格,“我什么都听不见！只听到我自己的心跳，‘噗通噗通’的，快要从我嘴里跳出来了！”,qiongyao
708,窗外,失去了倚靠，江雁容倒在地下，把头埋在手腕里，哭着低声喊：“上帝哦，我宁愿死！”,qiongyao
861,还珠格格,说着，又俯身在小燕子耳边说：“还有，这‘屁股’两个字，身为格格，是不能说的。”,qiongyao
1256,还珠格格,“呔！你是哪一个屋里的小贼！身上藏着这么多的银子和珠宝，一大清早要上哪里去？”,qiongyao
3598,还珠格格,“你疯了吗？你有没有看到有贵宾在场，这样大呼小叫，成何体统？有话，明天再说！”,qiongyao
3933,还珠格格,“臣教子无方，罪该万死！但是，绝对不是同谋，让臣去追捕，以免两个逆子抗旨拒捕！”,qiongyao
2315,还珠格格,“没有没有啦，我很小心的！你们别耽误时间了，快教我吧，见了皇阿玛，我该怎么说？”,qiongyao
